user_id,first_name,last_name,age,city,reg_date,plan,churn_date,month,calls_duration,messages_count,mb_used,gb_used,Unnamed: 0,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute,plan_name,calls_overage,messages_overage,data_overage,calls_overage_charge,messages_overage_charge,data_overage_charge,monthly_profit
1077,Chau,Webster,23,"Charlotte-Concord-Gastonia, NC-SC MSA",2018-01-14,ultimate,,2018-08-01,734.0,79.0,21343.47,21.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1077,Chau,Webster,23,"Charlotte-Concord-Gastonia, NC-SC MSA",2018-01-14,ultimate,,2018-09-01,856.0,63.0,19443.41,19.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1077,Chau,Webster,23,"Charlotte-Concord-Gastonia, NC-SC MSA",2018-01-14,ultimate,,2018-10-01,537.0,63.0,20861.04,21.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1077,Chau,Webster,23,"Charlotte-Concord-Gastonia, NC-SC MSA",2018-01-14,ultimate,,2018-11-01,845.0,56.0,22289.0,22.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1077,Chau,Webster,23,"Charlotte-Concord-Gastonia, NC-SC MSA",2018-01-14,ultimate,,2018-12-01,843.0,79.0,18543.85,19.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1078,Earnest,Gray,47,"Seattle-Tacoma-Bellevue, WA MSA",2018-02-11,surf,,2018-11-01,94.0,36.0,8193.15,9.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1078,Earnest,Gray,47,"Seattle-Tacoma-Bellevue, WA MSA",2018-02-11,surf,,2018-12-01,86.0,32.0,12485.130000000001,13.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1079,Brian,Mccall,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-26,surf,,2018-07-01,41.0,7.0,1432.5,2.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1079,Brian,Mccall,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-26,surf,,2018-08-01,841.0,71.0,21227.57,21.0,0,50,15360,500,20,10,0.03,0.03,surf,341.0,21.0,6.0,10.23,0.63,60.0,90.86
1079,Brian,Mccall,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-26,surf,,2018-09-01,636.0,97.0,17984.35,18.0,0,50,15360,500,20,10,0.03,0.03,surf,136.0,47.0,3.0,4.08,1.41,30.0,55.489999999999995
1079,Brian,Mccall,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-26,surf,,2018-10-01,732.0,71.0,17375.9,17.0,0,50,15360,500,20,10,0.03,0.03,surf,232.0,21.0,2.0,6.96,0.63,20.0,47.59
1079,Brian,Mccall,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-26,surf,,2018-11-01,687.0,66.0,13800.59,14.0,0,50,15360,500,20,10,0.03,0.03,surf,187.0,16.0,0.0,5.609999999999999,0.48,0.0,26.09
1079,Brian,Mccall,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-26,surf,,2018-12-01,839.0,84.0,13852.37,14.0,0,50,15360,500,20,10,0.03,0.03,surf,339.0,34.0,0.0,10.17,1.02,0.0,31.19
1080,Neal,Mcgee,45,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-08-03,surf,,,0.0,0.0,0.0,0.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1081,Grayce,Sears,44,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,surf,,2018-04-01,16.0,3.0,92.31,1.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1081,Grayce,Sears,44,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,surf,,2018-05-01,299.0,23.0,14482.73,15.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1081,Grayce,Sears,44,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,surf,,2018-06-01,307.0,28.0,18137.88,18.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,3.0,0.0,0.0,30.0,50.0
1081,Grayce,Sears,44,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,surf,,2018-07-01,196.0,32.0,15745.27,16.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,1.0,0.0,0.0,10.0,30.0
1081,Grayce,Sears,44,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,surf,,2018-08-01,263.0,28.0,15950.3,16.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,1.0,0.0,0.0,10.0,30.0
1081,Grayce,Sears,44,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,surf,,2018-09-01,185.0,34.0,17618.37,18.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,3.0,0.0,0.0,30.0,50.0
1081,Grayce,Sears,44,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,surf,,2018-10-01,212.0,26.0,14885.800000000001,15.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1081,Grayce,Sears,44,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,surf,,2018-11-01,181.0,31.0,13776.53,14.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1081,Grayce,Sears,44,"Dallas-Fort Worth-Arlington, TX MSA",2018-04-27,surf,,2018-12-01,216.0,26.0,17865.73,18.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,3.0,0.0,0.0,30.0,50.0
1082,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,surf,,2018-04-01,190.0,15.0,6874.38,7.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1082,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,surf,,2018-05-01,705.0,28.0,14537.34,15.0,0,50,15360,500,20,10,0.03,0.03,surf,205.0,0.0,0.0,6.1499999999999995,0.0,0.0,26.15
1082,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,surf,,2018-06-01,665.0,22.0,17955.579999999998,18.0,0,50,15360,500,20,10,0.03,0.03,surf,165.0,0.0,3.0,4.95,0.0,30.0,54.95
1082,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,surf,,2018-07-01,549.0,30.0,13257.65,13.0,0,50,15360,500,20,10,0.03,0.03,surf,49.0,0.0,0.0,1.47,0.0,0.0,21.47
1082,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,surf,,2018-08-01,680.0,30.0,19901.62,20.0,0,50,15360,500,20,10,0.03,0.03,surf,180.0,0.0,5.0,5.3999999999999995,0.0,50.0,75.4
1082,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,surf,,2018-09-01,617.0,34.0,13554.4,14.0,0,50,15360,500,20,10,0.03,0.03,surf,117.0,0.0,0.0,3.51,0.0,0.0,23.509999999999998
1082,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,surf,,2018-10-01,605.0,38.0,17844.19,18.0,0,50,15360,500,20,10,0.03,0.03,surf,105.0,0.0,3.0,3.15,0.0,30.0,53.15
1082,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,surf,,2018-11-01,637.0,15.0,18821.37,19.0,0,50,15360,500,20,10,0.03,0.03,surf,137.0,0.0,4.0,4.109999999999999,0.0,40.0,64.11
1082,Dominic,Witt,64,"Memphis, TN-MS-AR MSA",2018-04-15,surf,,2018-12-01,741.0,31.0,22153.83,22.0,0,50,15360,500,20,10,0.03,0.03,surf,241.0,0.0,7.0,7.2299999999999995,0.0,70.0,97.23
1083,Lyndia,Acevedo,65,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-10-26,surf,2018-12-18,2018-10-01,17.0,4.0,2911.0299999999997,3.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1083,Lyndia,Acevedo,65,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-10-26,surf,2018-12-18,2018-11-01,527.0,11.0,17894.5,18.0,0,50,15360,500,20,10,0.03,0.03,surf,27.0,0.0,3.0,0.8099999999999999,0.0,30.0,50.81
1083,Lyndia,Acevedo,65,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-10-26,surf,2018-12-18,2018-12-01,226.0,8.0,11198.02,11.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1084,Wiley,Mckinney,21,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-06-04,surf,2018-11-11,2018-10-01,233.0,36.0,7833.11,8.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1084,Wiley,Mckinney,21,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-06-04,surf,2018-11-11,2018-11-01,304.0,36.0,5799.12,6.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1085,Ignacio,Bennett,48,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-07-19,ultimate,,2018-08-01,12.0,0.0,1889.07,2.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1085,Ignacio,Bennett,48,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-07-19,ultimate,,2018-09-01,434.0,0.0,22527.13,22.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1085,Ignacio,Bennett,48,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-07-19,ultimate,,2018-10-01,582.0,0.0,22638.42,23.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1085,Ignacio,Bennett,48,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-07-19,ultimate,,2018-11-01,525.0,0.0,25059.51,25.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1085,Ignacio,Bennett,48,"Atlanta-Sandy Springs-Roswell, GA MSA",2018-07-19,ultimate,,2018-12-01,589.0,0.0,25194.51,25.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1086,Adena,Macias,36,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-01-13,ultimate,,2018-12-01,337.0,74.0,24775.81,25.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1087,Lenard,Atkinson,45,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-11-18,surf,,2018-11-01,170.0,18.0,6787.43,7.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1087,Lenard,Atkinson,45,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-11-18,surf,,2018-12-01,412.0,47.0,12425.47,13.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1088,Paris,Robertson,64,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-27,ultimate,,2018-05-01,22.0,8.0,2489.5,3.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1088,Paris,Robertson,64,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-27,ultimate,,2018-06-01,242.0,37.0,15980.02,16.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1088,Paris,Robertson,64,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-27,ultimate,,2018-07-01,304.0,46.0,14818.529999999999,15.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1088,Paris,Robertson,64,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-27,ultimate,,2018-08-01,240.0,42.0,19089.65,19.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1088,Paris,Robertson,64,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-27,ultimate,,2018-09-01,211.0,57.0,15253.79,15.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1088,Paris,Robertson,64,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-27,ultimate,,2018-10-01,191.0,53.0,12191.83,12.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1088,Paris,Robertson,64,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-27,ultimate,,2018-11-01,231.0,47.0,19375.06,19.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1088,Paris,Robertson,64,"Phoenix-Mesa-Chandler, AZ MSA",2018-05-27,ultimate,,2018-12-01,180.0,68.0,17376.54,17.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1089,Malena,Kelley,70,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-09-03,surf,,,0.0,0.0,0.0,0.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1090,Brock,Skinner,30,"Indianapolis-Carmel-Anderson, IN MSA",2018-05-12,surf,,2018-05-01,186.0,19.0,9592.09,10.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1090,Brock,Skinner,30,"Indianapolis-Carmel-Anderson, IN MSA",2018-05-12,surf,,2018-06-01,313.0,27.0,15487.23,16.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,1.0,0.0,0.0,10.0,30.0
1090,Brock,Skinner,30,"Indianapolis-Carmel-Anderson, IN MSA",2018-05-12,surf,,2018-07-01,297.0,24.0,27591.61,27.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,12.0,0.0,0.0,120.0,140.0
1090,Brock,Skinner,30,"Indianapolis-Carmel-Anderson, IN MSA",2018-05-12,surf,,2018-08-01,335.0,22.0,22497.53,22.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,7.0,0.0,0.0,70.0,90.0
1090,Brock,Skinner,30,"Indianapolis-Carmel-Anderson, IN MSA",2018-05-12,surf,,2018-09-01,410.0,21.0,17343.94,17.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,2.0,0.0,0.0,20.0,40.0
1090,Brock,Skinner,30,"Indianapolis-Carmel-Anderson, IN MSA",2018-05-12,surf,,2018-10-01,453.0,21.0,13111.49,13.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1090,Brock,Skinner,30,"Indianapolis-Carmel-Anderson, IN MSA",2018-05-12,surf,,2018-11-01,469.0,24.0,21358.72,21.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,6.0,0.0,0.0,60.0,80.0
1090,Brock,Skinner,30,"Indianapolis-Carmel-Anderson, IN MSA",2018-05-12,surf,,2018-12-01,286.0,31.0,14337.62,15.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1091,Taylor,Oliver,38,"Riverside-San Bernardino-Ontario, CA MSA",2018-05-04,ultimate,,2018-10-01,311.0,35.0,3632.92,4.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1091,Taylor,Oliver,38,"Riverside-San Bernardino-Ontario, CA MSA",2018-05-04,ultimate,,2018-11-01,532.0,51.0,6402.09,7.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1092,Taren,Strickland,26,"Dallas-Fort Worth-Arlington, TX MSA",2018-12-10,surf,,2018-12-01,614.0,19.0,22419.61,22.0,0,50,15360,500,20,10,0.03,0.03,surf,114.0,0.0,7.0,3.42,0.0,70.0,93.42
1093,Karima,Hampton,69,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-12-17,surf,,2018-12-01,248.0,17.0,4837.79,5.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1094,Walter,Petersen,54,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-10-30,surf,2018-12-12,2018-10-01,0.0,0.0,1728.71,2.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1094,Walter,Petersen,54,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-10-30,surf,2018-12-12,2018-11-01,962.0,50.0,28448.4,28.0,0,50,15360,500,20,10,0.03,0.03,surf,462.0,0.0,13.0,13.86,0.0,130.0,163.86
1094,Walter,Petersen,54,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-10-30,surf,2018-12-12,2018-12-01,363.0,22.0,9276.72,10.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1095,Lilliam,Alvarado,55,"Louisville/Jefferson County, KY-IN MSA",2018-04-21,surf,,2018-04-01,39.0,1.0,4392.78,5.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1095,Lilliam,Alvarado,55,"Louisville/Jefferson County, KY-IN MSA",2018-04-21,surf,,2018-05-01,186.0,11.0,13795.63,14.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1095,Lilliam,Alvarado,55,"Louisville/Jefferson County, KY-IN MSA",2018-04-21,surf,,2018-06-01,88.0,7.0,12560.2,13.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1095,Lilliam,Alvarado,55,"Louisville/Jefferson County, KY-IN MSA",2018-04-21,surf,,2018-07-01,97.0,14.0,15825.76,16.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,1.0,0.0,0.0,10.0,30.0
1095,Lilliam,Alvarado,55,"Louisville/Jefferson County, KY-IN MSA",2018-04-21,surf,,2018-08-01,102.0,7.0,15474.53,16.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,1.0,0.0,0.0,10.0,30.0
1095,Lilliam,Alvarado,55,"Louisville/Jefferson County, KY-IN MSA",2018-04-21,surf,,2018-09-01,115.0,16.0,15110.19,15.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1095,Lilliam,Alvarado,55,"Louisville/Jefferson County, KY-IN MSA",2018-04-21,surf,,2018-10-01,171.0,11.0,13619.65,14.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1095,Lilliam,Alvarado,55,"Louisville/Jefferson County, KY-IN MSA",2018-04-21,surf,,2018-11-01,151.0,17.0,18290.77,18.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,3.0,0.0,0.0,30.0,50.0
1095,Lilliam,Alvarado,55,"Louisville/Jefferson County, KY-IN MSA",2018-04-21,surf,,2018-12-01,146.0,11.0,18523.18,19.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,4.0,0.0,0.0,40.0,60.0
1096,Song,Cline,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-12-22,ultimate,,2018-12-01,141.0,14.0,7159.74,7.0,1,1000,30720,3000,70,7,0.01,0.01,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,70.0
1097,Deandre,Powell,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-26,surf,,2018-08-01,185.0,0.0,4130.0599999999995,5.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1097,Deandre,Powell,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-26,surf,,2018-09-01,711.0,0.0,12047.3,12.0,0,50,15360,500,20,10,0.03,0.03,surf,211.0,0.0,0.0,6.33,0.0,0.0,26.33
1097,Deandre,Powell,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-26,surf,,2018-10-01,695.0,0.0,17220.95,17.0,0,50,15360,500,20,10,0.03,0.03,surf,195.0,0.0,2.0,5.85,0.0,20.0,45.85
1097,Deandre,Powell,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-26,surf,,2018-11-01,624.0,0.0,20539.170000000002,21.0,0,50,15360,500,20,10,0.03,0.03,surf,124.0,0.0,6.0,3.7199999999999998,0.0,60.0,83.72
1097,Deandre,Powell,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-26,surf,,2018-12-01,812.0,0.0,19175.92,19.0,0,50,15360,500,20,10,0.03,0.03,surf,312.0,0.0,4.0,9.36,0.0,40.0,69.36
1098,Collin,Sims,33,"Albany-Schenectady-Troy, NY MSA",2018-08-14,surf,,2018-08-01,329.0,51.0,17686.54,18.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,1.0,3.0,0.0,0.03,30.0,50.03
1098,Collin,Sims,33,"Albany-Schenectady-Troy, NY MSA",2018-08-14,surf,,2018-09-01,550.0,99.0,29244.37,29.0,0,50,15360,500,20,10,0.03,0.03,surf,50.0,49.0,14.0,1.5,1.47,140.0,162.97
1098,Collin,Sims,33,"Albany-Schenectady-Troy, NY MSA",2018-08-14,surf,,2018-10-01,644.0,89.0,30885.97,31.0,0,50,15360,500,20,10,0.03,0.03,surf,144.0,39.0,16.0,4.32,1.17,160.0,185.49
1098,Collin,Sims,33,"Albany-Schenectady-Troy, NY MSA",2018-08-14,surf,,2018-11-01,459.0,89.0,31063.77,31.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,39.0,16.0,0.0,1.17,160.0,181.17000000000002
1098,Collin,Sims,33,"Albany-Schenectady-Troy, NY MSA",2018-08-14,surf,,2018-12-01,445.0,98.0,28876.32,29.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,48.0,14.0,0.0,1.44,140.0,161.44
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,2018-02-01,39.0,3.0,599.78,1.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,2018-03-01,728.0,22.0,20857.74,21.0,0,50,15360,500,20,10,0.03,0.03,surf,228.0,0.0,6.0,6.84,0.0,60.0,86.84
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,2018-04-01,528.0,15.0,15861.63,16.0,0,50,15360,500,20,10,0.03,0.03,surf,28.0,0.0,1.0,0.84,0.0,10.0,30.84
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,2018-05-01,512.0,25.0,20522.51,21.0,0,50,15360,500,20,10,0.03,0.03,surf,12.0,0.0,6.0,0.36,0.0,60.0,80.36
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,2018-06-01,423.0,11.0,14416.46,15.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,2018-07-01,444.0,29.0,13238.13,13.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,2018-08-01,439.0,31.0,16692.58,17.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,2.0,0.0,0.0,20.0,40.0
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,2018-09-01,493.0,24.0,17353.26,17.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,2.0,0.0,0.0,20.0,40.0
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,2018-10-01,515.0,24.0,20462.74,20.0,0,50,15360,500,20,10,0.03,0.03,surf,15.0,0.0,5.0,0.44999999999999996,0.0,50.0,70.45
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,2018-11-01,719.0,24.0,15144.54,15.0,0,50,15360,500,20,10,0.03,0.03,surf,219.0,0.0,0.0,6.569999999999999,0.0,0.0,26.57
1099,Shavon,Banks,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-26,surf,,2018-12-01,544.0,31.0,16293.44,16.0,0,50,15360,500,20,10,0.03,0.03,surf,44.0,0.0,1.0,1.3199999999999998,0.0,10.0,31.32
1100,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,surf,,2018-08-01,230.0,36.0,15115.119999999999,15.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1100,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,surf,,2018-09-01,497.0,45.0,18948.95,19.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,4.0,0.0,0.0,40.0,60.0
1100,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,surf,,2018-10-01,252.0,64.0,16753.37,17.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,14.0,2.0,0.0,0.42,20.0,40.42
1100,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,surf,,2018-11-01,366.0,47.0,24672.97,25.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,10.0,0.0,0.0,100.0,120.0
1100,Aaron,Rowe,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-02-13,surf,,2018-12-01,306.0,73.0,21906.66,22.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,23.0,7.0,0.0,0.69,70.0,90.69
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,,2018-04-01,174.0,19.0,1832.63,2.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1101,Sage,Conley,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2018-02-08,surf,,2018-05-01,362.0,81.0,17296.93,17.0,0,50,15360,500,20,10,0.03,0.03,surf,0.0,31.0,2.0,0.0,0.9299999999999999,20.0,40.93
